Type,Source,Destination,Size (Bytes),Alt Text,Anchor,Status Code,Status,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin,Link mapping status,Internal contentful match,Link context summary,Replacement link,Replacement reasoning
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-healthcare-payers,https://prd.quadient.mmt.digital/en-us/en/resources/exceeding-patients-healthcare-needs,0,,Download the case study,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[10]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-healthcare-payers with anchor ""Download the case study"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/exceeding-patients-healthcare-needs at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[10]/a targeting ""Download the case study"".",https://prd.quadient.mmt.digital/en-us/case-studies/how-leading-pharmacy-chain-rapidly-built-digital-solutions-across-its-entire-business,"Original 404 destination appears to target ""Download the case study"". ""How a leading pharmacy chain rapidly built digital solutions across its entire business"" is the closest new-site match. Shared topic terms include case, study, healthcare. It stays within the customer communications area. It also matches the case study intent. Signals: strong title/topic token overlap; matches case study resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-healthcare-payers,https://prd.quadient.mmt.digital/en-us/en/resources/healthcare-payers-staying-ahead-change-agile-customer-communications,0,,Download the industry guide on agile communications,404,OK,1,_self,,Root-Relative,//body/main/div[@class='hero']/section/div/div[2]/div[3]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-healthcare-payers with anchor ""Download the industry guide on agile communications"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/healthcare-payers-staying-ahead-change-agile-customer-communications at //body/main/div[@class='hero']/section/div/div[2]/div[3]/a targeting ""Healthcare Payers: Staying Ahead of Change with Agile Customer Communications"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/should-your-customer-communications-be-managed-cloud,"Original 404 destination appears to target ""Healthcare Payers: Staying Ahead of Change with Agile Customer Communications"". ""Should your customer communications be managed in the cloud?"" is the closest new-site match. Shared topic terms include healthcare, customer, communications, communication. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-management-how-to-improve-it,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/learn/accounts-receivable/ar-automation,0,,Accounts receivable,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-management-how-to-improve-it with anchor ""Accounts receivable"" pointing to https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/learn/accounts-receivable/ar-automation at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[1]/a targeting ""Accounts receivable"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/ar-automation,"Original 404 destination appears to target ""Accounts receivable"". ""Understanding accounts receivable automation"" is the closest new-site match. Shared topic terms include accounts, account, receivable, automation. It stays within the accounts receivable area. Signals: same terminal slug; old title contained in new title; strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-process,https://prd.quadient.mmt.digital/en-us/en/resources/5-collections-strategies-minimize-risk-turbulent-times,0,,collection strategies,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/ol[1]/li[8]/p/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-process with anchor ""collection strategies"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/5-collections-strategies-minimize-risk-turbulent-times at //body/main/div[@class='container-custom']/div/div/section[2]/div/ol[1]/li[8]/p/a[1] targeting ""5 collections strategies to minimize risk in turbulent times"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/strategies-to-improve-collections,"Original 404 destination appears to target ""5 collections strategies to minimize risk in turbulent times"". ""Strategies to improve the AR collection process"" is the closest new-site match. Shared topic terms include collections, collection, strategies, strategy, strategi. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-best-practices,https://prd.quadient.mmt.digital/en-us/en/resources/5-collections-strategies-minimize-risk-turbulent-times,0,,strategies,404,OK,1,,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[15]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-best-practices with anchor ""strategies"" pointing to https://prd.quadient.mmt.digital/en-us/en/resources/5-collections-strategies-minimize-risk-turbulent-times at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[15]/a targeting ""5 collections strategies to minimize risk in turbulent times"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/strategies-to-improve-collections,"Original 404 destination appears to target ""5 collections strategies to minimize risk in turbulent times"". ""Strategies to improve the AR collection process"" is the closest new-site match. Shared topic terms include collections, collection, strategies, strategy, strategi. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/breaking-news-canada-post-new-rates-coming,https://prd.quadient.mmt.digital/en-us/en-ca/resources/canada-post-mailing-and-shipping-guide?utm_campaign=e-ca-en-c-mrs-canada-post-rate-guide-a,0,,Canada Post 2024 Mailing and Shipping guide,404,OK,1,,,Root-Relative,//body/main/div[1]/section[2]/div/p[7]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/breaking-news-canada-post-new-rates-coming with anchor ""Canada Post 2024 Mailing and Shipping guide"" pointing to https://prd.quadient.mmt.digital/en-us/en-ca/resources/canada-post-mailing-and-shipping-guide?utm_campaign=e-ca-en-c-mrs-canada-post-rate-guide-a at //body/main/div[1]/section[2]/div/p[7]/a targeting ""Canada Post 2024 Mailing and Shipping guide"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/smart-essential-mailing-software,"Original 404 destination appears to target ""Canada Post 2024 Mailing and Shipping guide"". ""S.M.A.R.T. Essential Mailing Software"" is the closest new-site match. Shared topic terms include mailing, mail, shipping, shipp. It stays within the mail and shipping area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches mail and shipping topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/invoice-processing,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/invoice-approval-software,0,,invoice management software,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a[3],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/invoice-processing with anchor ""invoice management software"" pointing to https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/invoice-approval-software at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a[3] targeting ""invoice management software software"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/invoice-approval-software,"Original 404 destination appears to target ""invoice management software software"". ""A Guide to Accounts Payable Invoice Approval Software"" is the closest new-site match. Shared topic terms include invoice, software, accounts, account, payable. It stays within the accounts payable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/automated-invoice-processing,https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/invoice-approval-software,0,,software,404,OK,1,_self,,Path-Relative,//body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/automated-invoice-processing with anchor ""software"" pointing to https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/learn/accounts-payable/invoice-approval-software at //body/main/div[@class='container-custom']/div/div/section[1]/div/div/div/p[2]/a targeting ""invoice management software software"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-payable/invoice-approval-software,"Original 404 destination appears to target ""invoice management software software"". ""A Guide to Accounts Payable Invoice Approval Software"" is the closest new-site match. Shared topic terms include invoice, software, accounts, account, payable. It stays within the accounts payable area. Signals: same terminal slug; strong title/topic token overlap; matches accounts payable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-management-how-to-improve-it,https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness,0,,creditworthiness,404,OK,1,_self,,Root-Relative,//body/main/div[@class='container-custom']/div/div/section[2]/div/p[9]/a,Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/accounts-receivable-management-how-to-improve-it with anchor ""creditworthiness"" pointing to https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness at //body/main/div[@class='container-custom']/div/div/section[2]/div/p[9]/a targeting ""What Is Creditworthiness & How Is It Determined? | [site:name}"".",https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness,"Original 404 destination appears to target ""What Is Creditworthiness & How Is It Determined? | [site:name}"". ""Creditworthiness: What is it and how is it determined?"" is the closest new-site match. Shared topic terms include creditworthiness, creditworthines, determined, blog. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
Hyperlink,https://prd.quadient.mmt.digital/en-us/blog/be-careful-about-extending-credit-just-anyone,https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness,0,,creditworthy,404,OK,1,_self,,Root-Relative,//body/main/div[1]/section[2]/div/ol/li[2]/p/a[1],Content,HTML,replacement suggested,,"Found on https://prd.quadient.mmt.digital/en-us/blog/be-careful-about-extending-credit-just-anyone with anchor ""creditworthy"" pointing to https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness at //body/main/div[1]/section[2]/div/ol/li[2]/p/a[1] targeting ""What Is Creditworthiness & How Is It Determined? | [site:name}"".",https://prd.quadient.mmt.digital/en-us/blog/what-creditworthiness,"Original 404 destination appears to target ""What Is Creditworthiness & How Is It Determined? | [site:name}"". ""Creditworthiness: What is it and how is it determined?"" is the closest new-site match. Shared topic terms include creditworthiness, creditworthines, determined, blog. It stays within the accounts receivable area. Signals: same terminal slug; strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
